UniqueID	experiment	plate	row	col	StrainMix	protect	lacZ_protect	fluor_protect	path	lacZ_path	fluor_path	plant	protect_od	path_od	date_ster	date_germ	date_inoc	date_process	light_dn	light_lx	temp_dn	MS	MES	pH	notes	protect_v2	path_v2	protect2	plate_alias	path_od_adj	path_od_actual	totalOD	ratio_protect	ratio_path	ratio	protect_cells	path_cells	total_cells	protect_cells_log	path_cells_log	total_cells_log	plant_age	well	all_plant_pixels	ratio_r_q5	ratio_g_q5	ratio_b_q5	ratio_r_median	ratio_g_median	ratio_b_median	ratio_r_q95	ratio_g_q95	ratio_b_q95	pix_r_median	pix_g_median	pix_b_median	diff_rb_median	diff_gb_median	diff_gr_median	ID	Number_pixels_log	hue	saturation	value	Healthiness_rgb	Healthiness_hsv	ratio_protect_log	ratio_path_log	ratio_protpath_log
ID__2023_08_08_fluor__fluor_C_006_cropped__F__3	2023-08-08_fluor	fluor_C_006_cropped	F	3	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	1e-06	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-C	1e-04	1e-04	0.000101	1	100	1-100	400.8125	40081.25	40482.0625	2.60402344310557	4.60295209247889	4.60727335898347	5	F3	7273	0.340236686390533	0.391203703703704	0.176470588235294	0.351010101010101	0.44375	0.205128205128205	0.360795454545455	0.468694029850746	0.263157894736842	129	162	76	55	90	35	ID	NA	NA	NA	NA	617.883727474991	NA	0.301029995663981	2.00432137378264	-0.566947129219436
ID__2023_08_08_fluor__fluor_C_006_cropped__G__3	2023-08-08_fluor	fluor_C_006_cropped	G	3	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	1e-06	1e-06	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-C	1e-06	1e-06	2e-06	1	1	1-1	400.8125	400.8125	801.625	2.60402344310557	2.60402344310557	2.90451268292455	5	G3	6298	0.337801608579088	0.391156241673328	0.188235294117647	0.347222222222222	0.44080604534005	0.210365853658537	0.363159913851124	0.46177370030581	0.265041327471008	126	159	77	49	83	34	ID	NA	NA	NA	NA	573.690012860831	NA	0.301029995663981	0.301029995663981	0
ID__2023_08_08_fluor__fluor_C_006_cropped__H__3	2023-08-08_fluor	fluor_C_006_cropped	H	3	WCS365-MOCK	WCS365	L	crim	MOCK	NA	neon	col0	1e-06	0	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-C	0	0	1e-06	1	0	1-0	400.8125	0	400.8125	2.60402344310557	0	2.60402344310557	5	H3	6349	0.339339339339339	0.397982990893354	0.187675070028011	0.348703170028818	0.441860465116279	0.209302325581395	0.36197277607362	0.457627118644068	0.255417514212695	124	156	74	48	80	33	ID	NA	NA	NA	NA	555.204963892628	NA	0.301029995663981	0	0.301029995663981
ID__2023_08_08_fluor__fluor_C_006_cropped__A__4	2023-08-08_fluor	fluor_C_006_cropped	A	4	MOCK-N2C3	MOCK	NA	crim	N2C3	NA	neon	col0	0	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-C	0.01	0.01	0.01	0	1	0-1	0	4008125	4008125	0	6.60294136561483	6.60294136561483	5	A4	1444	0.329676301958911	0.35193883369849	0.254781663400294	0.340298507462687	0.389570552147239	0.271028037383178	0.375590250934999	0.400649899774493	0.289577641165756	109	125	86	22	38	16	ID	NA	NA	NA	NA	221.19074929648	NA	0	0.301029995663981	-0.231378213159759
ID__2023_08_08_fluor__fluor_C_006_cropped__B__4	2023-08-08_fluor	fluor_C_006_cropped	B	4	MOCK-N2C3	MOCK	NA	crim	N2C3	NA	neon	col0	0	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-C	1e-04	1e-04	1e-04	0	1	0-1	0	40081.25	40081.25	0	4.60295209247889	4.60295209247889	5	B4	2347	0.327526132404181	0.381271887159533	0.236974564926372	0.338926174496644	0.397014925373134	0.262108262108262	0.363541994337842	0.417708935801041	0.279643010884939	105	122	81	24	41	18	ID	NA	NA	NA	NA	259.543753128319	NA	0	0.301029995663981	-0.231378213159759
ID__2023_08_08_fluor__fluor_C_006_cropped__C__4	2023-08-08_fluor	fluor_C_006_cropped	C	4	MOCK-N2C3	MOCK	NA	crim	N2C3	NA	neon	col0	0	1e-06	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-C	1e-06	1e-06	1e-06	0	1	0-1	0	400.8125	400.8125	0	2.60402344310557	2.60402344310557	5	C4	3070	0.339080459770115	0.343279782671649	0.195798645407083	0.356026035406523	0.418918918918919	0.225464190981432	0.381535087719298	0.43731778425656	0.294222859875658	133	155	84	47	71	23	ID	NA	NA	NA	NA	408.011738523839	NA	0	0.301029995663981	-0.231378213159759
ID__2023_08_08_fluor__fluor_C_006_cropped__D__4	2023-08-08_fluor	fluor_C_006_cropped	D	4	MOCK-MOCK	MOCK	NA	crim	MOCK	NA	neon	col0	0	0	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-C	0	0	0	0	0	0-0	0	0	0	0	0	0	5	D4	400	0.338602681028383	0.345454545454545	0.237121463077985	0.355960181068792	0.372693726937269	0.269817995624447	0.391149834208345	0.396743443754313	0.297495029965319	117	128	90	29	33	3	ID	NA	NA	NA	NA	101.522630532187	NA	0	0	0
ID__2023_08_08_fluor__fluor_C_006_cropped__E__4	2023-08-08_fluor	fluor_C_006_cropped	E	4	MOCK-N2C3	MOCK	NA	crim	N2C3	NA	neon	col0	0	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-C	0.01	0.01	0.01	0	1	0-1	0	4008125	4008125	0	6.60294136561483	6.60294136561483	5	E4	2687	0.340694006309148	0.376875142661493	0.217125382262997	0.351906158357771	0.4	0.248520710059172	0.372764927380312	0.425637755102041	0.269986680604262	120	136	84	35	50	16	ID	NA	NA	NA	NA	281.213199679307	NA	0	0.301029995663981	-0.231378213159759
ID__2023_08_08_fluor__fluor_C_006_cropped__F__4	2023-08-08_fluor	fluor_C_006_cropped	F	4	MOCK-N2C3	MOCK	NA	crim	N2C3	NA	neon	col0	0	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-C	1e-04	1e-04	1e-04	0	1	0-1	0	40081.25	40081.25	0	4.60295209247889	4.60295209247889	5	F4	2266	0.341321357285429	0.355566470203012	0.205299333632647	0.364025912060486	0.401753127841309	0.237142857142857	0.383475378787879	0.431602943529035	0.278841114336397	152	165	95	50	64	16	ID	NA	NA	NA	NA	322.123345932146	NA	0	0.301029995663981	-0.231378213159759
ID__2023_08_08_fluor__fluor_C_006_cropped__G__4	2023-08-08_fluor	fluor_C_006_cropped	G	4	MOCK-N2C3	MOCK	NA	crim	N2C3	NA	neon	col0	0	1e-06	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-C	1e-06	1e-06	1e-06	0	1	0-1	0	400.8125	400.8125	0	2.60402344310557	2.60402344310557	5	G4	921	0.333333333333333	0.356076759061834	0.239782016348774	0.345403899721448	0.396551724137931	0.255072463768116	0.378378378378378	0.411042944785276	0.284615384615385	121	139	89	32	49	19	ID	NA	NA	NA	NA	257.931590131666	NA	0	0.301029995663981	-0.231378213159759
ID__2023_08_08_fluor__fluor_C_006_cropped__H__4	2023-08-08_fluor	fluor_C_006_cropped	H	4	MOCK-MOCK	MOCK	NA	crim	MOCK	NA	neon	col0	0	0	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-C	0	0	0	0	0	0-0	0	0	0	0	0	0	5	H4	3324	0.335243553008596	0.357216075496258	0.20952380952381	0.347569661594052	0.41566265060241	0.239537637816289	0.368078175895765	0.43613707165109	0.279989881956155	119	143	82	37	59	24	ID	NA	NA	NA	NA	376.831706511386	NA	0	0	0
ID__2023_08_08_fluor__fluor_C_006_cropped__A__5	2023-08-08_fluor	fluor_C_006_cropped	A	5	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	0.01	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-C	0.01	0.01	0.02	1	1	1-1	4008125	4008125	8016250	6.60294136561483	6.60294136561483	6.90397130710206	5	A5	3255	0.335166579321704	0.381632517074796	0.205047318611987	0.345238095238095	0.412698412698413	0.239766081871345	0.368689145329967	0.445189550812361	0.269061417005795	111	135	76	34	54	22	ID	NA	NA	NA	NA	344.243070829282	NA	0.301029995663981	0.301029995663981	0
ID__2023_08_08_fluor__fluor_C_006_cropped__B__5	2023-08-08_fluor	fluor_C_006_cropped	B	5	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	0.01	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-C	1e-04	1e-04	0.0101	100	1	100-1	4008125	40081.25	4048206.25	6.60294136561483	4.60295209247889	6.60726273832466	5	B5	3562	0.347722562690588	0.380199525655988	0.201232671875399	0.363408521303258	0.414519906323185	0.2175	0.385714285714286	0.434895833333333	0.265258215962441	150	171	91	59	82	20	ID	NA	NA	NA	NA	433.321530326824	NA	2.00432137378264	0.301029995663981	1.30918686255914
ID__2023_08_08_fluor__fluor_C_006_cropped__C__5	2023-08-08_fluor	fluor_C_006_cropped	C	5	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	0.01	1e-06	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-C	1e-06	1e-06	0.010001	10000	1	10000-1	4008125	400.8125	4008525.8125	6.60294136561483	2.60402344310557	6.60298479288086	5	C5	4243	0.341772151898734	0.378826639025654	0.175073805991398	0.355102040816327	0.436031331592689	0.211699164345404	0.374631268436578	0.463811022120519	0.268888888888889	130	160	76	53	81	30	ID	NA	NA	NA	NA	511.516327907332	NA	4.00004342727686	0.301029995663981	2.84314231335234
ID__2023_08_08_fluor__fluor_C_006_cropped__D__5	2023-08-08_fluor	fluor_C_006_cropped	D	5	WCS365-MOCK	WCS365	L	crim	MOCK	NA	neon	col0	0.01	0	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-C	0	0	0.01	1	0	1-0	4008125	0	4008125	6.60294136561483	0	6.60294136561483	5	D5	3462	0.33893794806058	0.38021978021978	0.198435413469396	0.354545454545455	0.407407407407407	0.235649546827795	0.381312222948914	0.431889912413168	0.274880130816773	124	142	83	41	60	18	ID	NA	NA	NA	NA	339.787439188748	NA	0.301029995663981	0	0.301029995663981
ID__2023_08_08_fluor__fluor_C_006_cropped__E__5	2023-08-08_fluor	fluor_C_006_cropped	E	5	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	0.01	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-C	0.01	0.01	0.02	1	1	1-1	4008125	4008125	8016250	6.60294136561483	6.60294136561483	6.90397130710206	5	E5	2773	0.35700575815739	0.34887459807074	0.1975	0.366995073891626	0.410187667560322	0.217391304347826	0.382178944209157	0.435188365113258	0.288507810366962	153	175	89	61	73	15	ID	NA	NA	NA	NA	354.639965043938	NA	0.301029995663981	0.301029995663981	0
ID__2023_08_08_fluor__fluor_C_006_cropped__F__5	2023-08-08_fluor	fluor_C_006_cropped	F	5	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	0.01	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-C	1e-04	1e-04	0.0101	100	1	100-1	4008125	40081.25	4048206.25	6.60294136561483	4.60295209247889	6.60726273832466	5	F5	2367	0.33993399339934	0.375771144278607	0.240036474164134	0.348765432098765	0.394984326018809	0.256410256410256	0.361726608791512	0.407951243138521	0.273676134069188	111	126	82	29	44	15	ID	NA	NA	NA	NA	249.704245655765	NA	2.00432137378264	0.301029995663981	1.30918686255914
ID__2023_08_08_fluor__fluor_C_006_cropped__G__5	2023-08-08_fluor	fluor_C_006_cropped	G	5	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	0.01	1e-06	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-C	1e-06	1e-06	0.010001	10000	1	10000-1	4008125	400.8125	4008525.8125	6.60294136561483	2.60402344310557	6.60298479288086	5	G5	4753	0.334310850439883	0.395221459762944	0.192307692307692	0.347222222222222	0.437853107344633	0.215625	0.365079365079365	0.451612903225806	0.26248031496063	125	157	77	46	78	33	ID	NA	NA	NA	NA	529.496521544471	NA	4.00004342727686	0.301029995663981	2.84314231335234
ID__2023_08_08_fluor__fluor_C_006_cropped__H__5	2023-08-08_fluor	fluor_C_006_cropped	H	5	WCS365-MOCK	WCS365	L	crim	MOCK	NA	neon	col0	0.01	0	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-C	0	0	0.01	1	0	1-0	4008125	0	4008125	6.60294136561483	0	6.60294136561483	5	H5	2038	0.324401157009853	0.375	0.236470415264482	0.334426229508197	0.400662251655629	0.265975356400888	0.359324324324324	0.421247584436561	0.288220551378446	99	120	79	21	40	20	ID	NA	NA	NA	NA	264.753378062251	NA	0.301029995663981	0	0.301029995663981
ID__2023_08_08_fluor__fluor_C_006_cropped__A__6	2023-08-08_fluor	fluor_C_006_cropped	A	6	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	1e-04	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-C	0.01	0.01	0.0101	1	100	1-100	40081.25	4008125	4048206.25	4.60295209247889	6.60294136561483	6.60726273832466	5	A6	375	0.333031218529708	0.347369083585096	0.222625215889465	0.359823399558499	0.379385964912281	0.274336283185841	0.397425417158267	0.392434988179669	0.293707703717438	123	126	89	27	34	2	ID	NA	NA	NA	NA	97.8571381072511	NA	0.301029995663981	2.00432137378264	-0.566947129219436
ID__2023_08_08_fluor__fluor_C_006_cropped__B__6	2023-08-08_fluor	fluor_C_006_cropped	B	6	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	1e-04	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-C	1e-04	1e-04	2e-04	1	1	1-1	40081.25	40081.25	80162.5	4.60295209247889	4.60295209247889	4.90397667056787	5	B6	3532	0.346683962264151	0.382083269684471	0.204663212435233	0.357487922705314	0.424019607843137	0.216724190096258	0.376458096752214	0.437994722955145	0.265797029261932	149	176	91	58	87	27	ID	NA	NA	NA	NA	500.288252878313	NA	0.301029995663981	0.301029995663981	0
ID__2023_08_08_fluor__fluor_C_006_cropped__C__6	2023-08-08_fluor	fluor_C_006_cropped	C	6	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	1e-04	1e-06	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-C	1e-06	1e-06	0.000101	100	1	100-1	40081.25	400.8125	40482.0625	4.60295209247889	2.60402344310557	4.60727335898347	5	C6	7125	0.342920353982301	0.392588399562248	0.179022548719518	0.352459016393443	0.446475195822454	0.2	0.364857771156984	0.465317919075145	0.257446808510638	134	169	75	58	93	35	ID	NA	NA	NA	NA	628.013868336444	NA	2.00432137378264	0.301029995663981	1.30918686255914
ID__2023_08_08_fluor__fluor_C_006_cropped__D__6	2023-08-08_fluor	fluor_C_006_cropped	D	6	WCS365-MOCK	WCS365	L	crim	MOCK	NA	neon	col0	1e-04	0	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-C	0	0	1e-04	1	0	1-0	40081.25	0	40081.25	4.60295209247889	0	4.60295209247889	5	D6	2972	0.35673624288425	0.344429338704263	0.27316722512273	0.36906584992343	0.348171701112878	0.282407407407407	0.37603993344426	0.354730702901435	0.29814182194617	233	219	177	54	41	-13	ID	NA	NA	NA	NA	52.0979236380741	NA	0.301029995663981	0	0.301029995663981
ID__2023_08_08_fluor__fluor_C_006_cropped__E__6	2023-08-08_fluor	fluor_C_006_cropped	E	6	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	1e-04	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-C	0.01	0.01	0.0101	1	100	1-100	40081.25	4008125	4048206.25	4.60295209247889	6.60294136561483	6.60726273832466	5	E6	4798	0.343587594900444	0.382096069868996	0.179802955665025	0.360891899169411	0.427785346654556	0.212513982102908	0.38350512036175	0.44584869770703	0.263780581039755	141	164	81	56	81	25	ID	NA	NA	NA	NA	482.230748241147	NA	0.301029995663981	2.00432137378264	-0.566947129219436
ID__2023_08_08_fluor__fluor_C_006_cropped__F__6	2023-08-08_fluor	fluor_C_006_cropped	F	6	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	1e-04	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-C	1e-04	1e-04	2e-04	1	1	1-1	40081.25	40081.25	80162.5	4.60295209247889	4.60295209247889	4.90397667056787	5	F6	2469	0.338392327075555	0.380228225004727	0.211328301036503	0.35207100591716	0.407738095238095	0.240896358543417	0.37744306056726	0.429032258064516	0.267050627399755	119	138	81	38	56	19	ID	NA	NA	NA	NA	318.913513606409	NA	0.301029995663981	0.301029995663981	0
ID__2023_08_08_fluor__fluor_C_006_cropped__G__6	2023-08-08_fluor	fluor_C_006_cropped	G	6	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	1e-04	1e-06	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-C	1e-06	1e-06	0.000101	100	1	100-1	40081.25	400.8125	40482.0625	4.60295209247889	2.60402344310557	4.60727335898347	5	G6	4497	0.348871919472405	0.387036309393873	0.194915254237288	0.361244019138756	0.428904428904429	0.208053691275168	0.379032258064516	0.441696759399356	0.25681983790284	155	183	90	65	93	28	ID	NA	NA	NA	NA	544.299898213842	NA	2.00432137378264	0.301029995663981	1.30918686255914
ID__2023_08_08_fluor__fluor_C_006_cropped__H__6	2023-08-08_fluor	fluor_C_006_cropped	H	6	WCS365-MOCK	WCS365	L	crim	MOCK	NA	neon	col0	1e-04	0	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-C	0	0	1e-04	1	0	1-0	40081.25	0	40081.25	4.60295209247889	0	4.60295209247889	5	H6	8535	0.334375	0.396551724137931	0.183908045977011	0.34733893557423	0.451086956521739	0.201807228915663	0.355637201140601	0.464589235127479	0.263281119255615	124	160	70	50	84	36	ID	NA	NA	NA	NA	613.27568740096	NA	0.301029995663981	0	0.301029995663981
ID__2023_08_08_fluor__fluor_C_006_cropped__A__7	2023-08-08_fluor	fluor_C_006_cropped	A	7	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	1e-06	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-C	0.01	0.01	0.010001	1	10000	1-10000	400.8125	4008125	4008525.8125	2.60402344310557	6.60294136561483	6.60298479288086	5	A7	1816	0.333333333333333	0.359568491513268	0.228412256267409	0.354476400020954	0.396276595744681	0.248138957816377	0.374412993139865	0.422096317280453	0.279284831398256	135	152	95	41	56	17	ID	NA	NA	NA	NA	293.341943457723	NA	0.301029995663981	4.00004342727686	-0.739796260855168
ID__2023_08_08_fluor__fluor_C_006_cropped__B__7	2023-08-08_fluor	fluor_C_006_cropped	B	7	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	1e-06	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-C	1e-04	1e-04	0.000101	1	100	1-100	400.8125	40081.25	40482.0625	2.60402344310557	4.60295209247889	4.60727335898347	5	B7	2085	0.356145251396648	0.342857142857143	0.27810650887574	0.363247863247863	0.345864661654135	0.29080118694362	0.373129819182035	0.35	0.300290707415971	249	236	199	50	37	-12	ID	NA	NA	NA	NA	43.1510859531767	NA	0.301029995663981	2.00432137378264	-0.566947129219436
ID__2023_08_08_fluor__fluor_C_006_cropped__C__7	2023-08-08_fluor	fluor_C_006_cropped	C	7	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	1e-06	1e-06	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-C	1e-06	1e-06	2e-06	1	1	1-1	400.8125	400.8125	801.625	2.60402344310557	2.60402344310557	2.90451268292455	5	C7	1929	0.334143162380445	0.374149060155993	0.222013888888889	0.345565749235474	0.396341463414634	0.257763975155279	0.374396520478434	0.425076452599388	0.281216843501326	114	132	86	30	46	17	ID	NA	NA	NA	NA	262.844584720622	NA	0.301029995663981	0.301029995663981	0
ID__2023_08_08_fluor__fluor_C_006_cropped__D__7	2023-08-08_fluor	fluor_C_006_cropped	D	7	WCS365-MOCK	WCS365	L	crim	MOCK	NA	neon	col0	1e-06	0	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-C	0	0	1e-06	1	0	1-0	400.8125	0	400.8125	2.60402344310557	0	2.60402344310557	5	D7	2617	0.357142857142857	0.34368747226188	0.255852842809365	0.378012048192771	0.349768875192604	0.272	0.391226096044344	0.353719008264463	0.297940863599852	239	221	173	68	50	-17	ID	NA	NA	NA	NA	54.6875142754358	NA	0.301029995663981	0	0.301029995663981
ID__2023_08_08_fluor__fluor_C_006_cropped__E__7	2023-08-08_fluor	fluor_C_006_cropped	E	7	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	1e-06	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-C	0.01	0.01	0.010001	1	10000	1-10000	400.8125	4008125	4008525.8125	2.60402344310557	6.60294136561483	6.60298479288086	5	E7	1205	0.335233841303205	0.360746812386157	0.238532110091743	0.35423197492163	0.389513108614232	0.256637168141593	0.368050392399835	0.403715311413756	0.286985410419733	115	128	83	32	43	12	ID	NA	NA	NA	NA	206.450269622877	NA	0.301029995663981	4.00004342727686	-0.739796260855168
ID__2023_08_08_fluor__fluor_C_006_cropped__F__7	2023-08-08_fluor	fluor_C_006_cropped	F	7	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	1e-06	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-C	1e-04	1e-04	0.000101	1	100	1-100	400.8125	40081.25	40482.0625	2.60402344310557	4.60295209247889	4.60727335898347	5	F7	4224	0.344914146574488	0.379469850613376	0.200883002207506	0.363414634146341	0.41753115382132	0.218666666666667	0.381057268722467	0.435956822469084	0.263282716391274	155	176	92	60	82	23	ID	NA	NA	NA	NA	464.105819300571	NA	0.301029995663981	2.00432137378264	-0.566947129219436
ID__2023_08_08_fluor__fluor_C_006_cropped__G__7	2023-08-08_fluor	fluor_C_006_cropped	G	7	WCS365-N2C3	WCS365	L	crim	N2C3	NA	neon	col0	1e-06	1e-06	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-C	1e-06	1e-06	2e-06	1	1	1-1	400.8125	400.8125	801.625	2.60402344310557	2.60402344310557	2.90451268292455	5	G7	6023	0.343670855602099	0.391757274029542	0.170967741935484	0.355300859598854	0.447058823529412	0.19811320754717	0.366568914956012	0.467948717948718	0.263021992651366	124	155	69	54	86	32	ID	NA	NA	NA	NA	566.982744478897	NA	0.301029995663981	0.301029995663981	0
ID__2023_08_08_fluor__fluor_C_006_cropped__H__7	2023-08-08_fluor	fluor_C_006_cropped	H	7	WCS365-MOCK	WCS365	L	crim	MOCK	NA	neon	col0	1e-06	0	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-C	0	0	1e-06	1	0	1-0	400.8125	0	400.8125	2.60402344310557	0	2.60402344310557	5	H7	895	0.329230769230769	0.344391582890791	0.242288933240431	0.342857142857143	0.396875	0.262295081967213	0.364955319076367	0.408539074544546	0.298134155605399	107	127	83	26	43	18	ID	NA	NA	NA	NA	233.232332763308	NA	0.301029995663981	0	0.301029995663981
ID__2023_08_08_fluor__fluor_C_006_cropped__A__8	2023-08-08_fluor	fluor_C_006_cropped	A	8	MOCK-N2C3	MOCK	NA	crim	N2C3	NA	neon	col0	0	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	NA	NA	NA	WCS365Crim-N2C3Neon-C	0.01	0.01	0.01	0	1	0-1	0	4008125	4008125	0	6.60294136561483	6.60294136561483	5	A8	1152	0.324669994922999	0.370622469635628	0.22398125	0.351032448377581	0.400500645387671	0.245332802309952	0.37237906176815	0.422365016387787	0.290266612394424	133	155	94	41	61	20	ID	NA	NA	NA	NA	309.244760036765	NA	0	0.301029995663981	-0.231378213159759
