UniqueID	plate	experiment	row	col	StrainMix	protect	lacZ_protect	fluor_protect	path	lacZ_path	fluor_path	plant	protect_od	path_od	date_ster	date_germ	date_inoc	date_process	light_dn	light_lx	temp_dn	MS	MES	pH	notes	plate_alias	note	totalOD	ratio_protect	ratio_path	ratio	protect_cells	path_cells	total_cells	protect_cells_log	path_cells_log	total_cells_log	plant_age	well	all_plant_pixels	ratio_r_q5	ratio_g_q5	ratio_b_q5	ratio_r_median	ratio_g_median	ratio_b_median	ratio_r_q95	ratio_g_q95	ratio_b_q95	pix_r_median	pix_g_median	pix_b_median	diff_rb_median	diff_gb_median	diff_gr_median	hue	saturation	value	Healthiness_rgb	Healthiness_hsv	neon_raw	crim_raw	neon_CFU	crim_CFU	Neon.100	Crim.100	X	Abs600	Neon.btm.raw	Crim.btm.raw	crim_raw_blanks	neon_raw_blanks	crim_raw_blanked	neon_raw_blanked	ratio_cn_fluor	CN_FC_fluor	ratio_cn_CFU	CN_FC_CFU	yoffset_ave	CN_FC_fluor_offset	NN_FC_fluor	NN_FC_fluor_offset	NN_FC_CFU
2023-08-08_fluor_fluor_A_001_cropped_F_4	fluor_A_001_cropped	2023-08-08_fluor	F	4	MOCK-N2C3	MOCK	NA	neon	N2C3	NA	crim	col0	0	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	WCS365Neon-N2C3Crim-A	NA	1e-04	0	1	0-1	0	145750	145750	0	5.16361154314283	5.16361154314283	5	F4	4962	0.343024559390969	0.393320928239772	0.186046511627907	0.357142857142857	0.429561200923788	0.21227621483376	0.381631480178278	0.444126074498567	0.254402272805301	135	161	80	53	81	27	0.220164609053498	0.503105590062112	0.631372549019608	498.925477151639	409.362978722685	21319	167763	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	164667.460784314	6352.13725490196	25.9231584861047	4.69616960225465	NA	NA	-1.293638561443	5.98980816369765	-4.69616960225465	-5.98980816369765	NA
2023-08-08_fluor_fluor_A_001_cropped_G_4	fluor_A_001_cropped	2023-08-08_fluor	G	4	MOCK-N2C3	MOCK	NA	neon	N2C3	NA	crim	col0	0	1e-06	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	WCS365Neon-N2C3Crim-A	NA	1e-06	0	1	0-1	0	1457.5	1457.5	0	3.16390643345775	3.16390643345775	5	G4	2655	0.332234306851433	0.384739454094293	0.192998632010944	0.346385542168675	0.432203389830508	0.220670391061453	0.374117647058824	0.446392339544513	0.272727272727273	122	153	78	44	74	30	0.235555555555556	0.490196078431372	0.6	458.846561473261	395.390169383196	16763	143059	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	139963.460784314	1796.13725490196	77.9247022477429	6.28400883217432	NA	NA	-1.293638561443	7.57764739361732	-6.28400883217432	-7.57764739361732	NA
2023-08-08_fluor_fluor_A_001_cropped_A_5	fluor_A_001_cropped	2023-08-08_fluor	A	5	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	0.01	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	WCS365Neon-N2C3Crim-A	NA	0.02	1	1	1-1	14575000	14575000	29150000	7.16360859322827	7.16360859322827	7.46463857399364	5	A5	1973	0.334293948126801	0.376459248978333	0.204620462046205	0.346625766871166	0.425076452599388	0.229607250755287	0.371623386043813	0.439214448092953	0.273464209401709	116	141	77	39	65	26	0.231770833333333	0.453900709219858	0.552941176470588	385.555616355033	346.673636172213	92212	146548	1566.66666666667	2033.33333333333	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	143452.460784314	77245.137254902	1.85710668505816	0.893056696039796	1.29787234042553	0.376148485885244	-1.293638561443	2.1866952574828	-0.893056696039796	-2.1866952574828	-0.376148485885244
2023-08-08_fluor_fluor_A_001_cropped_B_5	fluor_A_001_cropped	2023-08-08_fluor	B	5	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	0.01	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	WCS365Neon-N2C3Crim-A	NA	0.0101	100	1	100-1	14575000	145750	14720750	7.16360859322827	5.16361154314283	7.16792996671589	5	B5	2244	0.334320851364479	0.373755067865327	0.215707434052758	0.344729344729345	0.399441340782123	0.256797583081571	0.370481927710843	0.42726850548832	0.277067619333366	118	137	87	30	49	19	0.23	0.364963503649635	0.537254901960784	291.555822044523	281.306481543083	195271	10437	3433.33333333333	100	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	7341.46078431373	180304.137254902	0.0407170955480343	-4.6182215357259	0.029126213592233	-5.10153802646206	-1.293638561443	-3.3245829742829	4.6182215357259	3.3245829742829	5.10153802646206
2023-08-08_fluor_fluor_A_001_cropped_C_5	fluor_A_001_cropped	2023-08-08_fluor	C	5	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	0.01	1e-06	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	WCS365Neon-N2C3Crim-A	NA	0.010001	10000	1	10000-1	14575000	1457.5	14576457.5	7.16360859322827	3.16390643345775	7.16365202050215	5	C5	1993	0.332478723404255	0.357816993464052	0.232115811348667	0.34375	0.407185628742515	0.25	0.366709884866715	0.419475655430712	0.285853999301432	112	133	81	31	51	21	0.233974358974359	0.390977443609023	0.52156862745098	306.874439319734	301.854556692007	327055	3310	1233.33333333333	0	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	214.460784313726	312088.137254902	0.000687180186341277	-10.5070239401035	0	-Inf	-1.293638561443	-9.21338537866045	10.5070239401035	9.21338537866045	Inf
2023-08-08_fluor_fluor_A_001_cropped_D_5	fluor_A_001_cropped	2023-08-08_fluor	D	5	WCS365-MOCK	WCS365	L	neon	MOCK	NA	crim	col0	0.01	0	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	WCS365Neon-N2C3Crim-A	NA	0.01	1	0	1-0	14575000	0	14575000	7.16360859322827	0	7.16360859322827	5	D5	2079	0.327536231884058	0.384373375754044	0.232280924561849	0.340983606557377	0.408227848101266	0.249230769230769	0.360559447659661	0.421052631578947	0.280206258056955	108	131	79	29	50	22	0.240384615384615	0.396946564885496	0.513725490196078	311.8979534865	316.609096847592	300431	2803	1100	0	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	1	285464.137254902	3.50306700384946e-06	-18.1229499862094	0	-Inf	-1.293638561443	-16.8293114247664	18.1229499862094	16.8293114247664	Inf
2023-08-08_fluor_fluor_A_001_cropped_E_5	fluor_A_001_cropped	2023-08-08_fluor	E	5	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	0.01	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	WCS365Neon-N2C3Crim-A	NA	0.02	1	1	1-1	14575000	14575000	29150000	7.16360859322827	7.16360859322827	7.46463857399364	5	E5	2487	0.333333333333333	0.361085960448235	0.20426564838623	0.344827586206897	0.427692307692308	0.228571428571429	0.373831775700935	0.446283783783784	0.272943938531588	116	144	77	39	65	28	0.236318407960199	0.465277777777778	0.564705882352941	410.897895498273	373.38632606688	131556	89710	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	86614.4607843137	116589.137254902	0.742903351235426	-0.428753560789594	NA	NA	-1.293638561443	0.864885000653408	0.428753560789594	-0.864885000653408	NA
2023-08-08_fluor_fluor_A_001_cropped_F_5	fluor_A_001_cropped	2023-08-08_fluor	F	5	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	0.01	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	WCS365Neon-N2C3Crim-A	NA	0.0101	100	1	100-1	14575000	145750	14720750	7.16360859322827	5.16361154314283	7.16792996671589	5	F5	2584	0.336448598130841	0.354120137922691	0.212297927044834	0.348348348348348	0.407294832826748	0.244117647058824	0.392173829130211	0.42156862745098	0.279780858603178	115	135	81	34	54	20	0.228395061728395	0.4	0.529411764705882	320.771291458416	311.755654950391	437930	9434	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	6338.46078431373	422963.137254902	0.0149858468174114	-6.06025558007996	NA	NA	-1.293638561443	-4.76661701863695	6.06025558007996	4.76661701863695	NA
2023-08-08_fluor_fluor_A_001_cropped_G_5	fluor_A_001_cropped	2023-08-08_fluor	G	5	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	0.01	1e-06	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	WCS365Neon-N2C3Crim-A	NA	0.010001	10000	1	10000-1	14575000	1457.5	14576457.5	7.16360859322827	3.16390643345775	7.16365202050215	5	G5	1821	0.343181818181818	0.377593360995851	0.20631067961165	0.362606232294618	0.412887828162291	0.223684210526316	0.383022774327122	0.430167597765363	0.265151515151515	147	166	88	55	75	20	0.207264957264957	0.469879518072289	0.650980392156863	374.963062853253	317.54336560822	237682	4080	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	984.460784313726	222715.137254902	0.00442026885306404	-7.82165016364578	NA	NA	-1.293638561443	-6.52801160220278	7.82165016364578	6.52801160220278	NA
2023-08-08_fluor_fluor_A_001_cropped_H_5	fluor_A_001_cropped	2023-08-08_fluor	H	5	WCS365-MOCK	WCS365	L	neon	MOCK	NA	crim	col0	0.01	0	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	WCS365Neon-N2C3Crim-A	NA	0.01	1	0	1-0	14575000	0	14575000	7.16360859322827	0	7.16360859322827	5	H5	1725	0.359626985444684	0.347417840375587	0.231777852650494	0.379901960784314	0.364795918367347	0.24869109947644	0.399535922340699	0.386351183063512	0.291392942212614	161	154	103	54	49	-7	0.146551724137931	0.360248447204969	0.631372549019608	113.296427698272	170.899669110081	444880	3826	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	730.460784313726	429913.137254902	0.00169908923690467	-9.20102265917998	NA	NA	-1.293638561443	-7.90738409773698	9.20102265917998	7.90738409773698	NA
2023-08-08_fluor_fluor_A_001_cropped_A_6	fluor_A_001_cropped	2023-08-08_fluor	A	6	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-04	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	WCS365Neon-N2C3Crim-A	NA	0.0101	1	100	1-100	145750	14575000	14720750	5.16361154314283	7.16360859322827	7.16792996671589	5	A6	3329	0.331460674157303	0.381248255234297	0.207684357165326	0.342948717948718	0.421383647798742	0.23598820058997	0.364291827948747	0.44408945686901	0.271342496704952	111	138	76	35	60	26	0.239247311827957	0.449275362318841	0.541176470588235	394.513754152708	378.620213504906	23040	234053	66.6666666666667	14333.3333333333	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	230957.460784314	8073.13725490196	28.6081424720084	4.83835392133485	214.999999999999	7.74819284958946	-1.293638561443	6.13199248277785	-4.83835392133485	-6.13199248277785	-7.74819284958946
2023-08-08_fluor_fluor_A_001_cropped_B_6	fluor_A_001_cropped	2023-08-08_fluor	B	6	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-04	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	WCS365Neon-N2C3Crim-A	NA	2e-04	1	1	1-1	145750	145750	291500	5.16361154314283	5.16361154314283	5.46464004895348	5	B6	3303	0.336875746244647	0.387476681876198	0.190313509445008	0.347305389221557	0.441520467836257	0.212034383954155	0.359767257015917	0.458333333333333	0.265346401718582	117	148	71	45	77	31	0.233766233766234	0.52027027027027	0.580392156862745	489.14656537212	427.991356051826	190977	119389	3366.66666666667	2833.33333333333	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	116293.460784314	176010.137254902	0.660720243720365	-0.597888546952009	0.84158415841584	-0.248820546614096	-1.293638561443	0.695750014490992	0.597888546952009	-0.695750014490992	0.248820546614096
2023-08-08_fluor_fluor_A_001_cropped_C_6	fluor_A_001_cropped	2023-08-08_fluor	C	6	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-04	1e-06	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	WCS365Neon-N2C3Crim-A	NA	0.000101	100	1	100-1	145750	1457.5	147207.5	5.16361154314283	3.16390643345775	5.16793288742348	5	C6	9576	0.34321996684634	0.4	0.169540229885057	0.355191256830601	0.457300275482094	0.186666666666667	0.365441446359162	0.471576657038614	0.252409680731889	133	171	69	61	98	37	0.22875816993464	0.596491228070175	0.670588235294118	684.77147183624	543.24768834191	536142	8403	2266.66666666667	66.6666666666667	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	5307.46078431373	521175.137254902	0.0101836415533343	-6.61760264491299	0.0294117647058823	-5.08746284125034	-1.293638561443	-5.32396408346999	6.61760264491299	5.32396408346999	5.08746284125034
2023-08-08_fluor_fluor_A_001_cropped_D_6	fluor_A_001_cropped	2023-08-08_fluor	D	6	WCS365-MOCK	WCS365	L	neon	MOCK	NA	crim	col0	1e-04	0	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	WCS365Neon-N2C3Crim-A	NA	1e-04	1	0	1-0	145750	0	145750	5.16361154314283	0	5.16361154314283	5	D6	1414	0.358553690206776	0.348745496927315	0.217730455844208	0.375776877050762	0.363636363636364	0.263854982871993	0.397949260042283	0.386261755485893	0.290496166415284	182	176	124	56	48	-6	0.149425287356322	0.318681318681319	0.713725490196078	113.427231834971	150.036020945729	566550	4841	566.666666666667	0	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	1745.46078431373	551583.137254902	0.00316445639183328	-8.30382659801474	0	-Inf	-1.293638561443	-7.01018803657174	8.30382659801474	7.01018803657174	Inf
2023-08-08_fluor_fluor_A_001_cropped_E_6	fluor_A_001_cropped	2023-08-08_fluor	E	6	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-04	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	WCS365Neon-N2C3Crim-A	NA	0.0101	1	100	1-100	145750	14575000	14720750	5.16361154314283	7.16360859322827	7.16792996671589	5	E6	2295	0.332358943577431	0.380952380952381	0.198885610246107	0.346875	0.429878048780488	0.222222222222222	0.364219014064335	0.450164086584679	0.275697117272799	121	148	78	41	69	29	0.230952380952381	0.472972972972973	0.580392156862745	426.843429233194	367.133190001594	33107	321453	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	318357.460784314	18140.137254902	17.5498926116606	4.13339029754833	NA	NA	-1.293638561443	5.42702885899133	-4.13339029754833	-5.42702885899133	NA
2023-08-08_fluor_fluor_A_001_cropped_F_6	fluor_A_001_cropped	2023-08-08_fluor	F	6	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-04	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	WCS365Neon-N2C3Crim-A	NA	2e-04	1	1	1-1	145750	145750	291500	5.16361154314283	5.16361154314283	5.46464004895348	5	F6	4318	0.35575485799701	0.344336125703273	0.262449642817242	0.370550161812298	0.349842728414722	0.278947368421053	0.385381669960474	0.355752212389381	0.299382716049383	228	215	174	57	44	-12	0.126543209876543	0.236842105263158	0.894117647058824	72.70766408095	108.955198366921	224037	104787	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	101691.460784314	209070.137254902	0.486398785209242	-1.03978846926127	NA	NA	-1.293638561443	0.253850092181728	1.03978846926127	-0.253850092181728	NA
2023-08-08_fluor_fluor_A_001_cropped_G_6	fluor_A_001_cropped	2023-08-08_fluor	G	6	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-04	1e-06	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	WCS365Neon-N2C3Crim-A	NA	0.000101	100	1	100-1	145750	1457.5	147207.5	5.16361154314283	3.16390643345775	5.16793288742348	5	G6	2515	0.337889812889813	0.388633132270573	0.196414728682171	0.356083086053412	0.427083333333333	0.216577540106952	0.364583333333333	0.443279928188668	0.265881303572206	138	166	84	54	81	27	0.223577235772358	0.493975903614458	0.650980392156863	459.095935964386	375.580492013108	137917	4590	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	1494.46078431373	122950.137254902	0.0121550151767248	-6.36230449506116	NA	NA	-1.293638561443	-5.06866593361816	6.36230449506116	5.06866593361816	NA
2023-08-08_fluor_fluor_A_001_cropped_H_6	fluor_A_001_cropped	2023-08-08_fluor	H	6	WCS365-MOCK	WCS365	L	neon	MOCK	NA	crim	col0	1e-04	0	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	WCS365Neon-N2C3Crim-A	NA	1e-04	1	0	1-0	145750	0	145750	5.16361154314283	0	5.16361154314283	5	H6	922	0.32485259608369	0.380212001173709	0.231512872526382	0.334379929022082	0.398189942303842	0.265599385245902	0.358233434918216	0.423076923076923	0.28875180496055	109	131	87	23	43	21	0.25	0.33587786259542	0.513725490196078	252.042144587203	248.986402376222	139245	4847	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	1751.46078431373	124278.137254902	0.0140930723858644	-6.14887002648375	NA	NA	-1.293638561443	-4.85523146504075	6.14887002648375	4.85523146504075	NA
2023-08-08_fluor_fluor_A_001_cropped_A_7	fluor_A_001_cropped	2023-08-08_fluor	A	7	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-06	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	WCS365Neon-N2C3Crim-A	NA	0.010001	1	10000	1-10000	1457.5	14575000	14576457.5	3.16390643345775	7.16360859322827	7.16365202050215	5	A7	1811	0.341293603269651	0.376547303271441	0.231416765053129	0.357827476038339	0.393846153846154	0.248407643312102	0.36969696969697	0.406655871396449	0.27668284789644	121	134	84	37	49	12	0.21	0.373134328358209	0.525490196078431	237.845548113878	255.303440522973	20530	122788	0	3266.66666666667	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	119692.460784314	5563.13725490196	21.5152809107571	4.42728977160912	Inf	Inf	-1.293638561443	5.72092833305212	-4.42728977160912	-5.72092833305212	-Inf
2023-08-08_fluor_fluor_A_001_cropped_B_7	fluor_A_001_cropped	2023-08-08_fluor	B	7	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-06	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	WCS365Neon-N2C3Crim-A	NA	0.000101	1	100	1-100	1457.5	145750	147207.5	3.16390643345775	5.16361154314283	5.16793288742348	5	B7	6015	0.347209858226179	0.380952380952381	0.180412371134021	0.36322869955157	0.435323383084577	0.201570680628272	0.377483443708609	0.451443569553806	0.264121129519997	158	182	85	65	96	29	0.207903780068729	0.532967032967033	0.713725490196078	582.013405447872	418.769457085727	21229	99275	200	14000	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	96179.4607843137	6262.13725490196	15.3588873685298	3.9410018027404	70	6.12928301694497	-1.293638561443	5.2346403641834	-3.9410018027404	-5.2346403641834	-6.12928301694497
2023-08-08_fluor_fluor_A_001_cropped_C_7	fluor_A_001_cropped	2023-08-08_fluor	C	7	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-06	1e-06	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	WCS365Neon-N2C3Crim-A	NA	2e-06	1	1	1-1	1457.5	1457.5	2915	3.16390643345775	3.16390643345775	3.46478751964594	5	C7	4094	0.342857142857143	0.384153508959893	0.18413597733711	0.352941176470588	0.43801652892562	0.210084033613445	0.369220833141117	0.455309959349593	0.264819250700609	127	157	75	50	81	31	0.227642276422764	0.522292993630573	0.615686274509804	516.55230857179	429.48241770998	222584	102128	766.666666666667	733.333333333333	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	99032.4607843137	207617.137254902	0.476995599176992	-1.06795213908596	0.956521739130434	-0.0641303374197167	-1.293638561443	0.225686422357038	1.06795213908596	-0.225686422357038	0.0641303374197167
2023-08-08_fluor_fluor_A_001_cropped_D_7	fluor_A_001_cropped	2023-08-08_fluor	D	7	WCS365-MOCK	WCS365	L	neon	MOCK	NA	crim	col0	1e-06	0	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	WCS365Neon-N2C3Crim-A	NA	1e-06	1	0	1-0	1457.5	0	1457.5	3.16390643345775	0	3.16390643345775	5	D7	6365	0.343589743589744	0.358527131782946	0.190265486725664	0.367298578199052	0.423076923076923	0.215189873417722	0.392518691588785	0.442953020134228	0.283582089552239	165	181	93	63	86	24	0.196969696969697	0.486187845303867	0.709803921568627	509.718128994188	364.274521146997	534817	8154	316.666666666667	0	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	5058.46078431373	519850.137254902	0.0097306135399429	-6.68325351119456	0	-Inf	-1.293638561443	-5.38961494975156	6.68325351119456	5.38961494975156	Inf
2023-08-08_fluor_fluor_A_001_cropped_E_7	fluor_A_001_cropped	2023-08-08_fluor	E	7	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-06	0.01	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	WCS365Neon-N2C3Crim-A	NA	0.010001	1	10000	1-10000	1457.5	14575000	14576457.5	3.16390643345775	7.16360859322827	7.16365202050215	5	E7	6788	0.340425531914894	0.391994991478194	0.166134185303514	0.353562005277045	0.445026178010471	0.2025	0.369929512385163	0.469879518072289	0.261335294752753	130	164	75	56	90	34	0.230337078651685	0.542682926829268	0.643137254901961	605.425317770554	478.975726084299	25036	362206	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	359110.460784314	10069.137254902	35.6644717112668	5.15641569833288	NA	NA	-1.293638561443	6.45005425977589	-5.15641569833288	-6.45005425977589	NA
2023-08-08_fluor_fluor_A_001_cropped_F_7	fluor_A_001_cropped	2023-08-08_fluor	F	7	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-06	1e-04	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	WCS365Neon-N2C3Crim-A	NA	0.000101	1	100	1-100	1457.5	145750	147207.5	3.16390643345775	5.16361154314283	5.16793288742348	5	F7	3352	0.3568	0.344624447717231	0.26865671641791	0.370481927710843	0.349282296650718	0.28	0.379365079365079	0.355060034305317	0.297083515642091	234	220	175	57	43	-14	0.127118644067797	0.252136752136752	0.917647058823529	52.8815033014323	112.994665174001	24679	168535	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	165439.460784314	9712.13725490196	17.0343001177019	4.09037076803555	NA	NA	-1.293638561443	5.38400932947855	-4.09037076803555	-5.38400932947855	NA
2023-08-08_fluor_fluor_A_001_cropped_G_7	fluor_A_001_cropped	2023-08-08_fluor	G	7	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-06	1e-06	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	WCS365Neon-N2C3Crim-A	NA	2e-06	1	1	1-1	1457.5	1457.5	2915	3.16390643345775	3.16390643345775	3.46478751964594	5	G7	2044	0.331400332225914	0.348470250169033	0.2073929601745	0.348066298342541	0.420267626922735	0.232117273843635	0.36533740329609	0.43988130591336	0.289424620291219	129	156	86	42	69	27	0.230952380952381	0.448717948717949	0.611764705882353	407.215277418233	343.095353950113	73927	123445	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	120349.460784314	58960.137254902	2.04120048540606	1.02941788991408	NA	NA	-1.293638561443	2.32305645135708	-1.02941788991408	-2.32305645135708	NA
2023-08-08_fluor_fluor_A_001_cropped_H_7	fluor_A_001_cropped	2023-08-08_fluor	H	7	WCS365-MOCK	WCS365	L	neon	MOCK	NA	crim	col0	1e-06	0	2023-08-31	2023-08-03	2023-08-08	2023-08-15	12_12	110	23_23	0.5	0.5	5.8	NA	WCS365Neon-N2C3Crim-A	NA	1e-06	1	0	1-0	1457.5	0	1457.5	3.16390643345775	0	3.16390643345775	5	H7	2687	0.328990228013029	0.34384858044164	0.223490255449018	0.34185303514377	0.410876132930514	0.248366013071895	0.363879602982283	0.433333333333333	0.293652784854025	113	136	82	31	53	23	0.237654320987654	0.397058823529412	0.533333333333333	339.513497173797	323.610359506615	256817	9948	NA	NA	NA	NA	NA	NA	NA	NA	3095.53921568627	14966.862745098	6852.46078431373	241850.137254902	0.0283334996708787	-5.1413473795874	NA	NA	-1.293638561443	-3.8477088181444	5.1413473795874	3.8477088181444	NA
