UniqueID	plate	experiment	row	col	StrainMix	protect	lacZ_protect	fluor_protect	path	lacZ_path	fluor_path	plant	protect_od	path_od	date_ster	date_germ	date_inoc	date_process	light_dn	light_lx	temp_dn	MS	MES	pH	notes	plate_alias	note	totalOD	ratio_protect	ratio_path	ratio	protect_cells	path_cells	total_cells	protect_cells_log	path_cells_log	total_cells_log	plant_age	well	all_plant_pixels	ratio_r_q5	ratio_g_q5	ratio_b_q5	ratio_r_median	ratio_g_median	ratio_b_median	ratio_r_q95	ratio_g_q95	ratio_b_q95	pix_r_median	pix_g_median	pix_b_median	diff_rb_median	diff_gb_median	diff_gr_median	hue	saturation	value	Healthiness_rgb	Healthiness_hsv	neon_raw	crim_raw	neon_CFU	crim_CFU	Neon.100	Crim.100	X	Abs600	Neon.btm.raw	Crim.btm.raw	crim_raw_blanks	neon_raw_blanks	crim_raw_blanked	neon_raw_blanked	ratio_cn_fluor	CN_FC_fluor	ratio_cn_CFU	CN_FC_CFU	yoffset_ave	CN_FC_fluor_offset	WN_FC_fluor	WN_FC_fluor_offset	WN_FC_CFU
2023-09-13_fluor_Ncrim_Wneon_A_001_cropped_E_3	Ncrim_Wneon_A_001_cropped	2023-09-13_fluor	E	3	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-06	0.01	2023-09-05	2023-09-08	2023-09-13	2023-09-20	12_12	110	23_23	0.5	0.5	5.8	NA	Ncrim_Wneon_A_001_cropped	NA	0.010001	1	10000	1-10000	1457.5	14575000	14576457.5	3.16390643345775	7.16360859322827	7.16365202050215	5	E3	3821	0.344947735191638	0.367213114754098	0.212574850299401	0.361022364217252	0.401574803149606	0.239864864864865	0.375776397515528	0.425133689839572	0.26865671641791	117	127	77	38	50	14	0.2	0.393700787401575	0.498039215686275	279.418673252082	282.070132497559	34188	194479	NA	NA	NA	NA	NA	NA	NA	NA	2732.83333333333	20813.375	191746.166666667	13374.625	14.3365639535065	3.84162738941313	NA	NA	-1.293638561443	5.13526595085613	-3.84162738941313	-5.13526595085613	NA
2023-09-13_fluor_Ncrim_Wneon_A_001_cropped_F_3	Ncrim_Wneon_A_001_cropped	2023-09-13_fluor	F	3	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-06	1e-04	2023-09-05	2023-09-08	2023-09-13	2023-09-20	12_12	110	23_23	0.5	0.5	5.8	NA	Ncrim_Wneon_A_001_cropped	NA	0.000101	1	100	1-100	1457.5	145750	147207.5	3.16390643345775	5.16361154314283	5.16793288742348	5	F3	3661	0.340983606557377	0.369346733668342	0.221052631578947	0.353658536585366	0.396825396825397	0.249180327868852	0.385245901639344	0.410596026490066	0.271232876712329	113	128	80	33	48	14	0.21875	0.375	0.501960784313725	270.842593837392	292.336270075309	30941	130853	NA	NA	NA	NA	NA	NA	NA	NA	2732.83333333333	20813.375	128120.166666667	10127.625	12.6505638455874	3.66112978329345	NA	NA	-1.293638561443	4.95476834473645	-3.66112978329345	-4.95476834473645	NA
2023-09-13_fluor_Ncrim_Wneon_A_001_cropped_G_3	Ncrim_Wneon_A_001_cropped	2023-09-13_fluor	G	3	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-06	1e-06	2023-09-05	2023-09-08	2023-09-13	2023-09-20	12_12	110	23_23	0.5	0.5	5.8	NA	Ncrim_Wneon_A_001_cropped	NA	2e-06	1	1	1-1	1457.5	1457.5	2915	3.16390643345775	3.16390643345775	3.46478751964594	5	G3	10215	0.338129496402878	0.400500064983692	0.177993527508091	0.348973607038123	0.449324324324324	0.201201201201201	0.361967983128834	0.468553459119497	0.254320987654321	114	147	65	47	80	33	0.233739837398374	0.557823129251701	0.576470588235294	585.355009101282	522.752042731708	65220	19968	NA	NA	NA	NA	NA	NA	NA	NA	2732.83333333333	20813.375	17235.1666666667	44406.625	0.388121517153503	-1.36541967766159	NA	NA	-1.293638561443	-0.0717811162185891	1.36541967766159	0.0717811162185891	NA
2023-09-13_fluor_Ncrim_Wneon_A_001_cropped_H_3	Ncrim_Wneon_A_001_cropped	2023-09-13_fluor	H	3	WCS365-MOCK	WCS365	L	neon	MOCK	NA	crim	col0	1e-06	0	2023-09-05	2023-09-08	2023-09-13	2023-09-20	12_12	110	23_23	0.5	0.5	5.8	NA	Ncrim_Wneon_A_001_cropped	NA	1e-06	1	0	1-0	1457.5	0	1457.5	3.16390643345775	0	3.16390643345775	5	H3	4885	0.337628930554976	0.40113994300285	0.187919463087248	0.348101265822785	0.440894568690096	0.21160409556314	0.355072463768116	0.459770114942529	0.258560899627688	110	139	67	43	72	29	0.233796296296296	0.517985611510791	0.545098039215686	479.563950142864	446.743764659927	87289	1643	NA	NA	NA	NA	NA	NA	NA	NA	2732.83333333333	20813.375	1	66475.625	1.50431079060934e-05	-16.0205378158319	NA	NA	-1.293638561443	-14.7268992543889	16.0205378158319	14.7268992543889	NA
2023-09-13_fluor_Ncrim_Wneon_A_001_cropped_A_4	Ncrim_Wneon_A_001_cropped	2023-09-13_fluor	A	4	MOCK-N2C3	MOCK	NA	neon	N2C3	NA	crim	col0	0	0.01	2023-09-05	2023-09-08	2023-09-13	2023-09-20	12_12	110	23_23	0.5	0.5	5.8	NA	Ncrim_Wneon_A_001_cropped	NA	0.01	0	1	0-1	0	14575000	14575000	0	7.16360859322827	7.16360859322827	5	A4	5535	0.340909090909091	0.379195003469813	0.207865168539326	0.351190476190476	0.413114754098361	0.236065573770492	0.376035820895522	0.430817610062893	0.269320971302428	113	133	75	36	55	20	0.224137931034483	0.43609022556391	0.52156862745098	355.603627737627	365.876308713031	40200	210250	NA	NA	NA	NA	NA	NA	NA	NA	2732.83333333333	20813.375	207517.166666667	19386.625	10.7041409562864	3.42009711407322	NA	NA	-1.293638561443	4.71373567551622	-3.42009711407322	-4.71373567551622	NA
2023-09-13_fluor_Ncrim_Wneon_A_001_cropped_B_4	Ncrim_Wneon_A_001_cropped	2023-09-13_fluor	B	4	MOCK-N2C3	MOCK	NA	neon	N2C3	NA	crim	col0	0	1e-04	2023-09-05	2023-09-08	2023-09-13	2023-09-20	12_12	110	23_23	0.5	0.5	5.8	NA	Ncrim_Wneon_A_001_cropped	NA	1e-04	0	1	0-1	0	145750	145750	0	5.16361154314283	5.16361154314283	5	B4	6677	0.336782236903446	0.387019230769231	0.186495176848875	0.346875	0.442815249266862	0.210191082802548	0.362087604846226	0.462837837837838	0.265337681464338	111	142	66	43	74	30	0.234649122807018	0.535211267605634	0.556862745098039	512.502619572259	480.325312646554	26790	154242	NA	NA	NA	NA	NA	NA	NA	NA	2732.83333333333	20813.375	151509.166666667	5976.625	25.3502882758525	4.66393024810328	NA	NA	-1.293638561443	5.95756880954628	-4.66393024810328	-5.95756880954628	NA
2023-09-13_fluor_Ncrim_Wneon_A_001_cropped_C_4	Ncrim_Wneon_A_001_cropped	2023-09-13_fluor	C	4	MOCK-N2C3	MOCK	NA	neon	N2C3	NA	crim	col0	0	1e-06	2023-09-05	2023-09-08	2023-09-13	2023-09-20	12_12	110	23_23	0.5	0.5	5.8	NA	Ncrim_Wneon_A_001_cropped	NA	1e-06	0	1	0-1	0	1457.5	1457.5	0	3.16390643345775	3.16390643345775	5	C4	5538	0.347402597402597	0.374953473945409	0.195364238410596	0.355140186915888	0.433908045977011	0.211309523809524	0.371055114200596	0.448717948717949	0.263950131805407	123	148	73	49	76	27	0.222222222222222	0.506756756756757	0.580392156862745	486.646077469069	421.557586165167	30243	117833	NA	NA	NA	NA	NA	NA	NA	NA	2732.83333333333	20813.375	115100.166666667	9429.625	12.2062294806704	3.60954571375335	NA	NA	-1.293638561443	4.90318427519635	-3.60954571375335	-4.90318427519635	NA
2023-09-13_fluor_Ncrim_Wneon_A_001_cropped_D_4	Ncrim_Wneon_A_001_cropped	2023-09-13_fluor	D	4	MOCK-MOCK	MOCK	NA	neon	MOCK	NA	crim	col0	0	0	2023-09-05	2023-09-08	2023-09-13	2023-09-20	12_12	110	23_23	0.5	0.5	5.8	NA	Ncrim_Wneon_A_001_cropped	NA	0	0	0	0-0	0	0	0	0	0	0	5	D4	9135	0.338235294117647	0.395311825303806	0.1576707412807	0.348909657320872	0.437888198757764	0.213166144200627	0.361486486486487	0.489177489177489	0.258363025552275	112	140	68	42	70	28	0.231481481481482	0.514285714285714	0.549019607843137	499.055267453623	471.518582250211	20905	4377	NA	NA	NA	NA	NA	NA	NA	NA	2732.83333333333	20813.375	1644.16666666667	91.625	17.9445202364711	4.16547144675595	NA	NA	-1.293638561443	5.45911000819895	-4.16547144675595	-5.45911000819895	NA
2023-09-13_fluor_Ncrim_Wneon_A_001_cropped_E_4	Ncrim_Wneon_A_001_cropped	2023-09-13_fluor	E	4	MOCK-N2C3	MOCK	NA	neon	N2C3	NA	crim	col0	0	0.01	2023-09-05	2023-09-08	2023-09-13	2023-09-20	12_12	110	23_23	0.5	0.5	5.8	NA	Ncrim_Wneon_A_001_cropped	NA	0.01	0	1	0-1	0	14575000	14575000	0	7.16360859322827	7.16360859322827	5	E4	3337	0.351089588377724	0.3624303114236	0.212365591397849	0.368146214099217	0.398203592814371	0.238095238095238	0.385345829521007	0.417827298050139	0.265473510570346	135	146	86	48	57	12	0.197222222222222	0.410958904109589	0.572549019607843	285.402392919801	285.579371685353	42322	210644	NA	NA	NA	NA	NA	NA	NA	NA	2732.83333333333	20813.375	207911.166666667	21508.625	9.66640901808771	3.27298004130839	NA	NA	-1.293638561443	4.5666186027514	-3.27298004130839	-4.5666186027514	NA
2023-09-13_fluor_Ncrim_Wneon_A_001_cropped_F_4	Ncrim_Wneon_A_001_cropped	2023-09-13_fluor	F	4	MOCK-N2C3	MOCK	NA	neon	N2C3	NA	crim	col0	0	1e-04	2023-09-05	2023-09-08	2023-09-13	2023-09-20	12_12	110	23_23	0.5	0.5	5.8	NA	Ncrim_Wneon_A_001_cropped	NA	1e-04	0	1	0-1	0	145750	145750	0	5.16361154314283	5.16361154314283	5	F4	3735	0.344726690378864	0.358024691358025	0.191942413748878	0.356382978723404	0.42972972972973	0.216763005780347	0.379043510877719	0.448057728621527	0.274457858260675	123	150	76	48	74	26	0.227477477477477	0.493333333333333	0.588235294117647	450.123265312315	400.903437359293	37624	154371	NA	NA	NA	NA	NA	NA	NA	NA	2732.83333333333	20813.375	151638.166666667	16810.625	9.02037649799854	3.17318765082651	NA	NA	-1.293638561443	4.46682621226951	-3.17318765082651	-4.46682621226951	NA
2023-09-13_fluor_Ncrim_Wneon_A_001_cropped_G_4	Ncrim_Wneon_A_001_cropped	2023-09-13_fluor	G	4	MOCK-N2C3	MOCK	NA	neon	N2C3	NA	crim	col0	0	1e-06	2023-09-05	2023-09-08	2023-09-13	2023-09-20	12_12	110	23_23	0.5	0.5	5.8	NA	Ncrim_Wneon_A_001_cropped	NA	1e-06	0	1	0-1	0	1457.5	1457.5	0	3.16390643345775	3.16390643345775	5	G4	960	0.337309931282006	0.346483739837398	0.244357840856212	0.346715328467153	0.3875	0.264751695070552	0.375813422215564	0.406366143834049	0.288236794717887	100	113	76	24	36	13	0.225225225225225	0.327433628318584	0.443137254901961	184.92885003545	219.964851597975	27308	148299	NA	NA	NA	NA	NA	NA	NA	NA	2732.83333333333	20813.375	145566.166666667	6494.625	22.4133289707515	4.48628503793083	NA	NA	-1.293638561443	5.77992359937384	-4.48628503793083	-5.77992359937384	NA
2023-09-13_fluor_Ncrim_Wneon_A_001_cropped_H_4	Ncrim_Wneon_A_001_cropped	2023-09-13_fluor	H	4	MOCK-MOCK	MOCK	NA	neon	MOCK	NA	crim	col0	0	0	2023-09-05	2023-09-08	2023-09-13	2023-09-20	12_12	110	23_23	0.5	0.5	5.8	NA	Ncrim_Wneon_A_001_cropped	NA	0	0	0	0-0	0	0	0	0	0	0	5	H4	8288	0.334486963835156	0.397050023375409	0.191823899371069	0.34375	0.440586233689682	0.215873015873016	0.356466876971609	0.459603352210449	0.260869565217391	109	139	67	40	70	30	0.236111111111111	0.517985611510791	0.545098039215686	509.405278152703	479.241268876366	20632	3833	NA	NA	NA	NA	NA	NA	NA	NA	2732.83333333333	20813.375	1100.16666666667	1	1100.16666666667	10.1035063820115	NA	NA	-1.293638561443	11.3971449434545	-10.1035063820115	-11.3971449434545	NA
2023-09-13_fluor_Ncrim_Wneon_A_001_cropped_A_5	Ncrim_Wneon_A_001_cropped	2023-09-13_fluor	A	5	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	0.01	0.01	2023-09-05	2023-09-08	2023-09-13	2023-09-20	12_12	110	23_23	0.5	0.5	5.8	NA	Ncrim_Wneon_A_001_cropped	NA	0.02	1	1	1-1	14575000	14575000	29150000	7.16360859322827	7.16360859322827	7.46463857399364	5	A5	3415	0.354166666666667	0.352818371607516	0.205469279804693	0.367213114754098	0.39686684073107	0.234177215189873	0.383561643835616	0.42472278494509	0.284907329971927	130	144	78	46	55	9	0.202020202020202	0.458333333333333	0.564705882352941	257.946803927239	327.177579816386	56270	89509	166.666666666667	5633.33333333333	NA	NA	NA	NA	NA	NA	2732.83333333333	20813.375	86776.1666666667	35456.625	2.44738935718407	1.29124363921611	33.7999999999999	5.07895134139482	-1.293638561443	2.58488220065911	-1.29124363921611	-2.58488220065911	-5.07895134139482
2023-09-13_fluor_Ncrim_Wneon_A_001_cropped_B_5	Ncrim_Wneon_A_001_cropped	2023-09-13_fluor	B	5	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	0.01	1e-04	2023-09-05	2023-09-08	2023-09-13	2023-09-20	12_12	110	23_23	0.5	0.5	5.8	NA	Ncrim_Wneon_A_001_cropped	NA	0.0101	100	1	100-1	14575000	145750	14720750	7.16360859322827	5.16361154314283	7.16792996671589	5	B5	5679	0.343943280398882	0.382088710073107	0.175919540229885	0.358638743455497	0.444108761329305	0.198653198653199	0.377708978328173	0.458579881656805	0.265755506827469	122	149	66	53	80	28	0.220883534136546	0.557046979865772	0.584313725490196	510.591373656699	461.944426094197	326071	8204	0	6366.66666666667	NA	NA	NA	NA	NA	NA	2732.83333333333	20813.375	5471.16666666667	305257.625	0.0179231122127307	-5.80203501755637	Inf	Inf	-1.293638561443	-4.50839645611337	5.80203501755637	4.50839645611337	-Inf
2023-09-13_fluor_Ncrim_Wneon_A_001_cropped_C_5	Ncrim_Wneon_A_001_cropped	2023-09-13_fluor	C	5	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	0.01	1e-06	2023-09-05	2023-09-08	2023-09-13	2023-09-20	12_12	110	23_23	0.5	0.5	5.8	NA	Ncrim_Wneon_A_001_cropped	NA	0.010001	10000	1	10000-1	14575000	1457.5	14576457.5	7.16360859322827	3.16390643345775	7.16365202050215	5	C5	7243	0.341647963424771	0.388349514563107	0.166009431226823	0.352941176470588	0.440625	0.207317073170732	0.370820668693009	0.470149253731343	0.262013207464517	116	145	68	47	76	29	0.229437229437229	0.531034482758621	0.568627450980392	517.237111180031	470.2962239242	424337	2461	10333.3333333333	0	NA	NA	NA	NA	NA	NA	2732.83333333333	20813.375	1	403523.625	2.47816964867918e-06	-18.6222936155299	0	-Inf	-1.293638561443	-17.3286550540869	18.6222936155299	17.3286550540869	Inf
2023-09-13_fluor_Ncrim_Wneon_A_001_cropped_D_5	Ncrim_Wneon_A_001_cropped	2023-09-13_fluor	D	5	WCS365-MOCK	WCS365	L	neon	MOCK	NA	crim	col0	0.01	0	2023-09-05	2023-09-08	2023-09-13	2023-09-20	12_12	110	23_23	0.5	0.5	5.8	NA	Ncrim_Wneon_A_001_cropped	NA	0.01	1	0	1-0	14575000	0	14575000	7.16360859322827	0	7.16360859322827	5	D5	7175	0.341395413052659	0.396031141575696	0.190031152647975	0.354545454545455	0.439169139465875	0.205882352941176	0.362754376198429	0.45253164556962	0.256430184668527	119	147	69	50	78	28	0.226495726495726	0.530612244897959	0.576470588235294	516.688245624829	463.405371410226	358517	3010	14000	0	NA	NA	NA	NA	NA	NA	2732.83333333333	20813.375	277.166666666667	337703.625	0.00082073938847019	-10.2507881875692	0	-Inf	-1.293638561443	-8.95714962612622	10.2507881875692	8.95714962612622	Inf
2023-09-13_fluor_Ncrim_Wneon_A_001_cropped_E_5	Ncrim_Wneon_A_001_cropped	2023-09-13_fluor	E	5	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	0.01	0.01	2023-09-05	2023-09-08	2023-09-13	2023-09-20	12_12	110	23_23	0.5	0.5	5.8	NA	Ncrim_Wneon_A_001_cropped	NA	0.02	1	1	1-1	14575000	14575000	29150000	7.16360859322827	7.16360859322827	7.46463857399364	5	E5	4599	0.336360906360906	0.388009681989924	0.190298681724584	0.348082595870207	0.432203389830508	0.219219219219219	0.365195888087307	0.456666666666667	0.264982603430049	116	143	73	42	70	28	0.230952380952381	0.48951048951049	0.56078431372549	461.507486791878	414.088006612019	135894	97943	350	9000	NA	NA	NA	NA	NA	NA	2732.83333333333	20813.375	95210.1666666667	115080.625	0.827334459355488	-0.273457421708801	25.7142857142857	4.68449817427207	-1.293638561443	1.0201811397342	0.273457421708801	-1.0201811397342	-4.68449817427207
2023-09-13_fluor_Ncrim_Wneon_A_001_cropped_F_5	Ncrim_Wneon_A_001_cropped	2023-09-13_fluor	F	5	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	0.01	1e-04	2023-09-05	2023-09-08	2023-09-13	2023-09-20	12_12	110	23_23	0.5	0.5	5.8	NA	Ncrim_Wneon_A_001_cropped	NA	0.0101	100	1	100-1	14575000	145750	14720750	7.16360859322827	5.16361154314283	7.16792996671589	5	F5	7196	0.336214781442547	0.385507396104859	0.17741935483871	0.350993377483444	0.430379746835443	0.218592964824121	0.36888267027483	0.459546925566343	0.265270192584076	122	149	75	45	73	27	0.227477477477477	0.496644295302013	0.584313725490196	489.858240841312	435.763201086618	199349	7936	7733.33333333333	0	NA	NA	NA	NA	NA	NA	2732.83333333333	20813.375	5203.16666666667	178535.625	0.0291435766204457	-5.10067824799548	0	-Inf	-1.293638561443	-3.80703968655247	5.10067824799548	3.80703968655247	Inf
2023-09-13_fluor_Ncrim_Wneon_A_001_cropped_G_5	Ncrim_Wneon_A_001_cropped	2023-09-13_fluor	G	5	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	0.01	1e-06	2023-09-05	2023-09-08	2023-09-13	2023-09-20	12_12	110	23_23	0.5	0.5	5.8	NA	Ncrim_Wneon_A_001_cropped	NA	0.010001	10000	1	10000-1	14575000	1457.5	14576457.5	7.16360859322827	3.16390643345775	7.16365202050215	5	G5	7711	0.337278106508876	0.383312858312858	0.155378486055777	0.350931677018634	0.442307692307692	0.206349206349206	0.366666666666667	0.483636363636364	0.270036496350365	112	140	65	45	74	29	0.228888888888889	0.535714285714286	0.549019607843137	513.10604675811	476.640718038288	237744	2463	16666.6666666667	333.333333333333	NA	NA	NA	NA	NA	NA	2732.83333333333	20813.375	1	216930.625	4.60976867604563e-06	-17.7268742130937	0.0199999999999999	-5.64385618977473	-1.293638561443	-16.4332356516507	17.7268742130937	16.4332356516507	5.64385618977473
2023-09-13_fluor_Ncrim_Wneon_A_001_cropped_H_5	Ncrim_Wneon_A_001_cropped	2023-09-13_fluor	H	5	WCS365-MOCK	WCS365	L	neon	MOCK	NA	crim	col0	0.01	0	2023-09-05	2023-09-08	2023-09-13	2023-09-20	12_12	110	23_23	0.5	0.5	5.8	NA	Ncrim_Wneon_A_001_cropped	NA	0.01	1	0	1-0	14575000	0	14575000	7.16360859322827	0	7.16360859322827	5	H5	3614	0.33542916699135	0.394160583941606	0.2	0.348484848484849	0.433048433048433	0.216292134831461	0.358166189111748	0.453874538745387	0.263031233998976	115	143	73	43	71	28	0.233333333333333	0.48951048951049	0.56078431372549	451.87975430708	406.403978507918	215913	2738	10666.6666666667	0	NA	NA	NA	NA	NA	NA	2732.83333333333	20813.375	5.16666666666652	195099.625	2.64821968092789e-05	-15.2046176697239	0	-Inf	-1.293638561443	-13.9109791082809	15.2046176697239	13.9109791082809	Inf
2023-09-13_fluor_Ncrim_Wneon_A_001_cropped_A_6	Ncrim_Wneon_A_001_cropped	2023-09-13_fluor	A	6	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-04	0.01	2023-09-05	2023-09-08	2023-09-13	2023-09-20	12_12	110	23_23	0.5	0.5	5.8	NA	Ncrim_Wneon_A_001_cropped	NA	0.0101	1	100	1-100	145750	14575000	14720750	5.16361154314283	7.16360859322827	7.16792996671589	5	A6	4989	0.339285714285714	0.357055925818603	0.199069288670627	0.349090909090909	0.426791277258567	0.225352112676056	0.373333333333333	0.444050894953422	0.276908994895265	106	130	69	38	61	24	0.23224043715847	0.469230769230769	0.509803921568627	403.092959472949	402.998136382036	24691	171200	0	5933.33333333333	NA	NA	NA	NA	NA	NA	2732.83333333333	20813.375	168467.166666667	3877.625	43.4459667107228	5.44115034611522	Inf	Inf	-1.293638561443	6.73478890755822	-5.44115034611522	-6.73478890755822	-Inf
2023-09-13_fluor_Ncrim_Wneon_A_001_cropped_B_6	Ncrim_Wneon_A_001_cropped	2023-09-13_fluor	B	6	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-04	1e-04	2023-09-05	2023-09-08	2023-09-13	2023-09-20	12_12	110	23_23	0.5	0.5	5.8	NA	Ncrim_Wneon_A_001_cropped	NA	2e-04	1	1	1-1	145750	145750	291500	5.16361154314283	5.16361154314283	5.46464004895348	5	B6	6791	0.344470324315331	0.395242024850871	0.169643198836601	0.355345911949686	0.439882697947214	0.204268292682927	0.366718913270637	0.466898954703833	0.254614532888813	119	148	68	50	78	28	0.227083333333333	0.540540540540541	0.580392156862745	513.48768874961	470.369084255307	220407	68102	9500	1500	NA	NA	NA	NA	NA	NA	2732.83333333333	20813.375	65369.1666666667	199593.625	0.327511295346566	-1.61038343110914	0.157894736842105	-2.66296501272243	-1.293638561443	-0.316744869666135	1.61038343110914	0.316744869666135	2.66296501272243
2023-09-13_fluor_Ncrim_Wneon_A_001_cropped_C_6	Ncrim_Wneon_A_001_cropped	2023-09-13_fluor	C	6	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-04	1e-06	2023-09-05	2023-09-08	2023-09-13	2023-09-20	12_12	110	23_23	0.5	0.5	5.8	NA	Ncrim_Wneon_A_001_cropped	NA	0.000101	100	1	100-1	145750	1457.5	147207.5	5.16361154314283	3.16390643345775	5.16793288742348	5	C6	7380	0.344512195121951	0.398125353785365	0.19333209417596	0.352238805970149	0.435754189944134	0.212121212121212	0.362467866323907	0.452380952380952	0.25	119	147	72	47	75	28	0.228888888888889	0.510204081632653	0.576470588235294	506.723091897865	451.718669102838	403851	6561	13333.3333333333	666.666666666667	NA	NA	NA	NA	NA	NA	2732.83333333333	20813.375	3828.16666666667	383037.625	0.00999423141960706	-6.64468866013901	0.0500000000000001	-4.32192809488736	-1.293638561443	-5.35105009869601	6.64468866013901	5.35105009869601	4.32192809488736
2023-09-13_fluor_Ncrim_Wneon_A_001_cropped_D_6	Ncrim_Wneon_A_001_cropped	2023-09-13_fluor	D	6	WCS365-MOCK	WCS365	L	neon	MOCK	NA	crim	col0	1e-04	0	2023-09-05	2023-09-08	2023-09-13	2023-09-20	12_12	110	23_23	0.5	0.5	5.8	NA	Ncrim_Wneon_A_001_cropped	NA	1e-04	1	0	1-0	145750	0	145750	5.16361154314283	0	5.16361154314283	5	D6	9457	0.34375	0.390588235294118	0.16	0.353689567430025	0.43956043956044	0.207492795389049	0.372434017595308	0.471947194719472	0.25995699117423	124	154	73	52	82	30	0.228395061728395	0.525974025974026	0.603921568627451	564.563501974476	477.612254734215	401181	3557	13500	0	NA	NA	NA	NA	NA	NA	2732.83333333333	20813.375	824.166666666667	380367.625	0.00216676344803706	-8.85024262591071	0	-Inf	-1.293638561443	-7.55660406446771	8.85024262591071	7.55660406446771	Inf
2023-09-13_fluor_Ncrim_Wneon_A_001_cropped_E_6	Ncrim_Wneon_A_001_cropped	2023-09-13_fluor	E	6	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-04	0.01	2023-09-05	2023-09-08	2023-09-13	2023-09-20	12_12	110	23_23	0.5	0.5	5.8	NA	Ncrim_Wneon_A_001_cropped	NA	0.0101	1	100	1-100	145750	14575000	14720750	5.16361154314283	7.16360859322827	7.16792996671589	5	E6	2985	0.356255060728745	0.342608695652174	0.246464646464646	0.379432624113475	0.349907918968692	0.269642857142857	0.391563952547233	0.365904365904366	0.298827417512493	204	189	144	59	43	-15	0.125	0.294117647058824	0.8	45.1761674440571	127.760654536361	35171	170688	0	6200	NA	NA	NA	NA	NA	NA	2732.83333333333	20813.375	167955.166666667	14357.625	11.6979769750684	3.54818714944895	Inf	Inf	-1.293638561443	4.84182571089195	-3.54818714944895	-4.84182571089195	-Inf
2023-09-13_fluor_Ncrim_Wneon_A_001_cropped_F_6	Ncrim_Wneon_A_001_cropped	2023-09-13_fluor	F	6	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-04	1e-04	2023-09-05	2023-09-08	2023-09-13	2023-09-20	12_12	110	23_23	0.5	0.5	5.8	NA	Ncrim_Wneon_A_001_cropped	NA	2e-04	1	1	1-1	145750	145750	291500	5.16361154314283	5.16361154314283	5.46464004895348	5	F6	4197	0.346041055718475	0.350909090909091	0.198717948717949	0.358381502890173	0.423076923076923	0.217877094972067	0.383286718733405	0.447530864197531	0.2774144050162	125	151	76	51	71	23	0.224444444444444	0.496688741721854	0.592156862745098	423.895964806827	403.893251499873	278881	128374	4666.66666666667	4666.66666666667	NA	NA	NA	NA	NA	NA	2732.83333333333	20813.375	125641.166666667	258067.625	0.486853655768199	-1.03843991975899	1	0	-1.293638561443	0.255198641684008	1.03843991975899	-0.255198641684008	0
2023-09-13_fluor_Ncrim_Wneon_A_001_cropped_G_6	Ncrim_Wneon_A_001_cropped	2023-09-13_fluor	G	6	WCS365-N2C3	WCS365	L	neon	N2C3	NA	crim	col0	1e-04	1e-06	2023-09-05	2023-09-08	2023-09-13	2023-09-20	12_12	110	23_23	0.5	0.5	5.8	NA	Ncrim_Wneon_A_001_cropped	NA	0.000101	100	1	100-1	145750	1457.5	147207.5	5.16361154314283	3.16390643345775	5.16793288742348	5	G6	5779	0.327067669172932	0.405843294636398	0.1875	0.345047923322684	0.437908496732026	0.216617210682493	0.351517219981384	0.472734880182579	0.258371360321252	109	137	69	40	68	29	0.235294117647059	0.496350364963504	0.537254901960784	474.002907640987	439.349236603857	269278	4925	11333.3333333333	0	NA	NA	NA	NA	NA	NA	2732.83333333333	20813.375	2192.16666666667	248464.625	0.0088228522135361	-6.82453916525877	0	-Inf	-1.293638561443	-5.53090060381577	6.82453916525877	5.53090060381577	Inf
2023-09-13_fluor_Ncrim_Wneon_A_001_cropped_H_6	Ncrim_Wneon_A_001_cropped	2023-09-13_fluor	H	6	WCS365-MOCK	WCS365	L	neon	MOCK	NA	crim	col0	1e-04	0	2023-09-05	2023-09-08	2023-09-13	2023-09-20	12_12	110	23_23	0.5	0.5	5.8	NA	Ncrim_Wneon_A_001_cropped	NA	1e-04	1	0	1-0	145750	0	145750	5.16361154314283	0	5.16361154314283	5	H6	5806	0.339805825242718	0.390655125321337	0.197324414715719	0.347826086956522	0.436305732484076	0.216216216216216	0.356756756756757	0.451827242524917	0.261701552483201	109	137	68	42	70	28	0.234299516908213	0.503649635036496	0.537254901960784	474.257930080199	444.164631539212	231102	1369	11000	0	NA	NA	NA	NA	NA	NA	2732.83333333333	20813.375	1	210288.625	4.7553689601613e-06	-17.6820112878925	0	-Inf	-1.293638561443	-16.3883727264495	17.6820112878925	16.3883727264495	Inf
